SessionId,Timestamps,ItemId
3805,965966916,1200
3805,965966732,1219
3805,965966814,3764
3805,965966754,1086
3805,965966642,1091
3805,965966839,1240
3809,965962677,3793
3809,965962677,2058
3809,965962629,589
3809,965962629,1275
3809,965962470,1287
3809,965962574,1610
3809,965962574,940
3809,965962512,2288
3809,965962259,2645
3809,965962629,2662
3809,965962385,260
3809,965962629,3628
3809,965962470,3654
3809,965962574,457
3809,965962385,2872
3809,965962424,1304
3809,965962385,1196
3809,965962196,1197
3809,965962385,1198
3809,965962259,2311
3809,965962424,1387
3809,965962385,858
3809,965962574,2194
3809,965962512,2366
3809,965962677,1580
3809,965962629,3384
3809,965962512,1953
3809,965962629,1954
3809,965962677,3702
3809,965962470,3703
3809,965962629,2916
3809,965962574,1036
3809,965962574,2924
3809,965962196,1997
3809,965962470,1200
3809,965962196,2003
3809,965962574,1201
3809,965962574,2949
3809,965962259,1210
3809,965962385,1214
3809,965962424,2019
3809,965962512,1220
3809,965962385,1221
3809,965962677,3763
3809,965962385,1222
3809,965962385,2028
3809,965962470,1242
3810,965958923,1250
3810,965958818,1252
3810,965958512,3006
3810,965958923,1262
3810,965959023,1263
3810,965957684,1265
3810,965959093,1266
3810,965958818,1267
3810,965958396,1269
3810,965958574,593
3810,965958984,1272
3810,965959093,1283
3810,965957684,1287
3810,965959151,3037
3810,965957684,1294
3810,965958720,912
3810,965958697,916
3810,965958984,920
3810,965958697,932
3810,965958697,937
3810,965958818,1617
3810,965958574,953
3810,965958086,969
3810,965959093,3467
3810,965957998,3639
3810,965959125,3494
3810,965957823,3499
3810,965958319,2858
3810,965958245,457
3810,965959125,3671
3810,965959125,3681
3810,965959125,3682
3810,965957998,1304
3810,965958142,1198
3810,965958142,1387
3810,965957998,858
3810,965958697,899
3810,965958141,110
3810,965958984,1927
3810,965959023,1944
3810,965958574,1946
3810,965958697,1947
3810,965958142,1953
3810,965958245,1954
3810,965958574,2908
3810,965958720,356
3810,965957823,2915
3810,965958245,1036
3810,965958245,3578
3810,965959151,368
3810,965959125,2921
3810,965959151,2922
3810,965958923,527
3810,965958086,1201
3810,965958923,1204
3810,965958086,2944
3810,965958245,2948
3810,965958086,2949
3810,965959816,3753
3810,965958199,2951
3810,965958818,1212
3810,965958086,1214
3810,965958086,2028
3810,965958697,1226
3810,965958086,3769
3810,965958818,1086
3810,965957823,1097
3813,965954929,1250
3813,965954568,1252
3813,965954753,1256
3813,965954859,1
3813,965955177,1269
3813,965955548,590
3813,965954699,1276
3813,965955177,1278
3813,965954780,1283
3813,965954777,904
3813,965955202,1292
3813,965954610,910
3813,965954568,912
3813,965954727,919
3813,965954903,920
3813,965954112,3072
3813,965954859,953
3813,965955548,954
3813,965954753,965
3813,965955293,3246
3813,965955636,1674
3813,965955333,3421
3813,965955636,3424
3813,965954903,2648
3813,965954568,3462
3813,965955548,2662
3813,965954445,3619
3813,965954929,260
3813,965955202,290
3813,965954903,2858
3813,965955243,1136
3813,965954681,608
3813,965954445,3688
3813,965954228,480
3813,965954957,1189
3813,965954681,1193
3813,965954266,1196
3813,965954957,1198
3813,965955083,1358
3813,965955083,3114
3813,965955722,2501
3813,965955040,899
3813,965954294,110
3813,965955117,111
3813,965954521,2546
3813,965955614,1748
3813,965955684,3359
3813,965954568,1927
3813,965954903,318
3813,965955040,1945
3813,965955040,1952
3813,965955701,1953
3813,965954859,34
3813,965955158,36
3813,965955243,39
3813,965955007,2788
3813,965955219,3733
3813,965954753,1207
3813,965955202,1208
3813,965955202,1213
3813,965954294,1220
3813,965954247,2028
3813,965955548,1084
3813,965955117,1230
3813,965954957,1233
3813,965955501,1099
3813,965954957,1247
3814,965952145,3044
3814,965952228,1625
3814,965952228,3263
3814,965952294,3635
3814,965952340,3638
3814,965952205,3639
3814,965952256,3640
3814,965952270,3649
3814,965952109,3654
3814,965952340,3807
3814,965952145,3809
3814,965952088,3811
3814,965952205,3812
3814,965952088,3816
3814,965952156,3836
3814,965952109,1304
3814,965952003,1196
3814,965951974,1345
3814,965952205,1374
3814,965952357,3301
3814,965952340,1587
3814,965952314,145
3814,965951974,3361
3814,965951974,165
3814,965952109,529
3814,965952205,2000
3814,965952294,2001
3814,965952314,2002
3814,965952128,2959
3814,965952228,3763
3814,965952340,3764
3814,965952020,2028
3814,965952205,3770
3814,965952128,1230
3814,965952314,3773
3814,965952088,1235
3817,965949423,2059
3817,965949807,589
3817,965949740,590
3817,965949423,1270
3817,965950246,1298
3817,965950211,1299
3817,965949423,2407
3817,965949807,1610
3817,965950363,1617
3817,965950027,1619
3817,965949542,3225
3817,965949570,3081
3817,965949605,3082
3817,965950027,2427
3817,965949371,2456
3817,965950385,1805
3817,965950027,991
3817,965949807,3418
3817,965950247,3441
3817,965950027,266
3817,965949542,2858
3817,965950363,2875
3817,965949570,2889
3817,965949716,480
3817,965949371,1307
3817,965950211,1196
3817,965949423,2142
3817,965949542,3147
3817,965949570,3176
3817,965949371,1721
3817,965949740,1580
3817,965949807,110
3817,965949740,1582
3817,965950403,1590
3817,965950027,151
3817,965949807,2571
3817,965950363,3386
3817,965950211,1960
3817,965949998,356
3817,965950385,517
3817,965949998,527
3817,965950211,1200
3817,965949716,2006
3817,965949423,536
3817,965949371,539
3817,965950211,1210
3817,965950246,1222
3817,965950246,1224
3817,965950301,3767
3817,965949807,2028
3817,965950211,1090
3817,965949998,1094
3817,965950211,1242
3818,965948978,2987
3818,965948595,1250
3818,965949255,2236
3818,965948595,920
3818,965948564,785
3818,965948595,2276
3818,965948978,1623
3818,965949362,2427
3818,965948595,1635
3818,965948839,968
3818,965949053,1653
3818,965948737,2605
3818,965948869,2490
3818,965949180,3452
3818,965948869,2669
3818,965948564,3471
3818,965948914,2670
3818,965948677,2826
3818,965948677,2683
3818,965948758,2688
3818,965948944,2841
3818,965949149,2335
3818,965949222,3147
3818,965948699,2355
3818,965948812,3174
3818,965948758,3175
3818,965948944,3185
3818,965949323,3189
3818,965948789,2392
3818,965948914,2395
3818,965948978,2701
3818,965948677,2706
3818,965948812,2713
3818,965948737,1911
3818,965948677,2572
3818,965948789,2719
3818,965948564,1772
3818,965948715,2722
3818,965948839,2581
3818,965948914,2598
3818,965948869,24
3818,965948869,2901
3818,965948789,2761
3818,965948699,2770
3818,965949276,3578
3818,965949680,1222
3818,965949342,2028
3820,965946329,589
3820,965946170,2
3820,965946329,1270
3820,965947546,3033
3820,965946414,2407
3820,965946465,2287
3820,965946262,2288
3820,965947518,2455
3820,965946465,1653
3820,965947546,1676
3820,965947518,2628
3820,965946465,2640
3820,965946465,2657
3820,965946109,2659
3820,965946377,1127
3820,965946465,3699
3820,965946353,480
3820,965946170,1198
3820,965947518,2140
3820,965946465,1356
3820,965946414,1376
3820,965946378,1396
3820,965946170,879
3820,965946296,3175
3820,965946378,2527
3820,965946378,1580
3820,965946329,1584
3820,965947518,1748
3820,965946296,2571
3820,965947546,1917
3820,965946414,3527
3820,965947546,316
3820,965947518,3701
3820,965946262,3702
3820,965946353,3703
3820,965946353,2916
3820,965946170,60
3820,965946329,1200
3820,965946262,1206
3820,965946296,1210
3820,965946329,1214
3820,965946378,3770
3820,965946329,1097
3820,965946329,1240
3820,965946414,2985
3826,966034312,593
3826,966034312,1466
3826,965935347,2289
3826,966034312,1639
3826,966034407,1649
3826,965934836,1653
3826,966034245,3260
3826,965934892,223
3826,965935025,3299
3826,966034365,246
3826,965935175,3618
3826,965934965,2858
3826,966034214,608
3826,966034271,1179
3826,966034459,1191
3826,965934862,1197
3826,966034386,1361
3826,965934862,1396
3826,966034271,3160
3826,965934965,3176
3826,966034312,1719
3826,965934982,3186
3826,965935330,2599
3826,966034244,25
3826,966034312,36
3826,965934836,1221
3826,965934892,2028
3826,965935142,3783
3828,965932451,3793
3828,965932332,589
3828,965931879,1270
3828,965932332,1274
3828,965932388,741
3828,965932255,750
3828,965931958,2271
3828,965932300,2288
3828,965932451,968
3828,965932451,2455
3828,965931879,3296
3828,965932451,2662
3828,965932420,2664
3828,965932255,3471
3828,965932255,260
3828,965932420,480
3828,965932420,1301
3828,965932332,1175
3828,965932300,1196
3828,965932420,671
3828,965932420,1374
3828,965932388,3175
3828,965932388,2529
3828,965931879,153
3828,965932332,2571
3828,965932388,3527
3828,965931958,183
3828,965932332,29
3828,965932388,3702
3828,965932300,3703
3828,965932300,32
3828,965932388,2916
3828,965932388,3576
3828,965931958,527
3828,965932300,1200
3828,965932255,1206
3828,965932332,1210
3828,965932300,1214
3828,965932420,1215
3828,965931879,540
3828,965932255,541
3828,965932300,2968
3835,966363448,1249
3835,966362981,3793
3835,966363372,1266
3835,966363372,593
3835,966268729,3034
3835,966268675,1437
3835,965925012,3044
3835,966363425,3064
3835,966363425,1610
3835,966356922,3225
3835,966268675,3083
3835,966363502,1635
3835,965925012,1639
3835,965924889,969
3835,965924843,2605
3835,965925031,3263
3835,966363525,3418
3835,966363372,206
3835,966363405,235
3835,966363448,247
3835,965924843,260
3835,966362997,3623
3835,966363162,3481
3835,965924889,1882
3835,966363502,1885
3835,966363405,272
3835,965924986,3634
3835,966268652,293
3835,966363384,296
3835,965924986,3654
3835,966363353,2858
3835,966356888,3809
3835,966363468,457
3835,966356907,3812
3835,966268652,608
3835,966268729,482
3835,965924960,1304
3835,966363502,1179
3835,966356868,3868
3835,966356888,3869
3835,966363405,1188
3835,965924889,1193
3835,965924960,1197
3835,966268652,1508
3835,965925012,1374
3835,966363468,2324
3835,965924960,1387
3835,966363353,1397
3835,966268729,3147
3835,966363468,1704
3835,966363218,3317
3835,966363218,3185
3835,966268767,2529
3835,965924861,111
3835,966356888,1732
3835,966363340,2396
3835,966363384,2580
3835,966363340,318
3835,966363486,176
3835,966363425,2599
3835,966363299,341
3835,966363448,25
3835,966363201,3565
3835,966356907,1028
3835,966363486,32
3835,966363544,34
3835,966363372,36
3835,966363468,39
3835,965924843,2918
3835,966363187,3578
3835,965924843,2921
3835,966356922,370
3835,966363340,50
3835,966363340,1051
3835,966362997,3598
3835,965925012,529
3835,965925031,2000
3835,966268729,2949
3835,966268675,538
3835,966363028,3752
3835,966363405,1213
3835,966363544,2959
3835,966268749,3760
3835,965924986,1224
3835,966363544,1089
3835,966268675,1230
3835,966363448,1233
3835,966268652,1090
3835,966363544,1095
3835,965925031,3782
3835,965924986,1244
3838,965920623,908
3838,965920766,3055
3838,965920766,3079
3838,965920732,3083
3838,965920808,3238
3838,965920808,3285
3838,965920766,3298
3838,965920835,3299
3838,965920623,291
3838,965920732,2858
3838,965921310,3825
3838,965920789,2889
3838,965920647,2110
3838,965920789,3117
3838,965920732,3125
3838,965920766,3129
3838,965920766,3176
3838,965920766,3179
3838,965920766,3185
3838,965920835,3189
3838,965920789,3355
3838,965920596,28
3838,965920623,1042
3838,965920808,2976
3839,965917278,6
3839,965918357,1405
3839,965916923,733
3839,965917266,1429
3839,965917768,2094
3839,965918061,2249
3839,965916515,920
3839,965917569,785
3839,965917362,1608
3839,965917346,1485
3839,965917490,1499
3839,965918074,1644
3839,965916678,3249
3839,965917289,3253
3839,965917865,996
3839,965918471,204
3839,965917692,208
3839,965917346,2628
3839,965918446,1831
3839,965917399,2490
3839,965918009,2498
3839,965917941,2808
3839,965917603,1876
3839,965917130,1883
3839,965918269,420
3839,965917964,2840
3839,965916540,1101
3839,965916696,296
3839,965918634,3802
3839,965916879,457
3839,965916768,608
3839,965918344,611
3839,965918144,485
3839,965918566,637
3839,965918608,829
3839,965917130,2302
3839,965917050,1500
3839,965917474,1503
3839,965917067,832
3839,965917964,1377
3839,965918061,849
3839,965917713,1385
3839,965917191,852
3839,965918375,2335
3839,965918490,1391
3839,965917019,1393
3839,965917229,1396
3839,965917964,1544
3839,965917753,3156
3839,965916965,2355
3839,965916879,1704
3839,965918389,1562
3839,965916783,110
3839,965916905,1729
3839,965917019,1584
3839,965917781,1588
3839,965918417,1590
3839,965917319,2539
3839,965917490,1597
3839,965917513,1747
3839,965916923,1748
3839,965918375,2701
3839,965917644,1909
3839,965918330,1769
3839,965918023,153
3839,965917001,1923
3839,965917346,316
3839,965918525,172
3839,965918446,173
3839,965917824,1004
3839,965918009,333
3839,965917191,16
3839,965918316,20
3839,965917115,21
3839,965917667,344
3839,965916891,32
3839,965917067,34
3839,965916515,2922
3839,965918144,370
3839,965916709,50
3839,965917644,379
3839,965916540,380
3839,965916515,1997
3839,965917443,2002
3839,965916696,1213
3839,965916540,2023
3839,965916515,552
3839,965917753,95
3840,968549187,1257
3840,975990591,588
3840,968549132,1
3840,975990685,1265
3840,1046107406,733
3840,968549708,1269
3840,996722283,590
3840,1046108572,736
3840,975990547,592
3840,975990591,595
3840,968549159,1270
3840,968549823,1272
3840,1046106219,1441
3840,1046110501,2248
3840,965918662,919
3840,965917648,920
3840,975987780,788
3840,979622553,3210
3840,1046115337,2424
3840,1046110878,1641
3840,975990509,3253
3840,975988731,3424
3840,1046107231,2628
3840,1046107378,2640
3840,980374730,3457
3840,979622553,3481
3840,975987956,2827
3840,996724109,1101
3840,975989583,2858
3840,965919029,1136
3840,975990374,2890
3840,965919823,1302
3840,996724861,1193
3840,1046106127,1196
3840,1046107406,1197
3840,965917666,3113
3840,1046106198,2502
3840,965918157,898
3840,996725573,899
3840,975987780,1580
3840,965918775,111
3840,965921681,2396
3840,1046115337,141
3840,965919719,2716
3840,975987552,2571
3840,975987845,1917
3840,965918027,1011
3840,965918711,1957
3840,965917896,1961
3840,968549730,1028
3840,965917835,1968
3840,996723320,356
3840,968549753,2918
3840,980653765,1049
3840,1046110855,2791
3840,996723000,2794
3840,996723000,2795
3840,1046107406,2005
3840,965918582,1203
3840,965918752,1207
3840,996718488,3751
3840,996718303,3753
3840,1046107406,1073
3840,1046106162,1225
3840,996721204,3911
3840,1046110467,1234
3840,975990611,1093
3840,965919564,1242
3843,965909855,575
3843,965909979,2053
3843,965909159,588
3843,965909176,1
3843,965909176,1265
3843,965910024,747
3843,965909538,2082
3843,965909195,1456
3843,965909815,788
3843,965910072,1602
3843,965908940,1617
3843,965909872,2424
3843,965908997,2446
3843,965909235,3263
3843,965909538,2485
3843,965908940,3445
3843,965909610,231
3843,965909140,232
3843,965910058,250
3843,965908940,264
3843,965909140,1885
3843,965909523,2694
3843,965909700,1895
3843,965909872,2699
3843,965910128,1101
3843,965909842,435
3843,965909140,2858
3843,965909211,2886
3843,965909159,3114
3843,965908940,1370
3843,965909700,1517
3843,965908940,844
3843,965908940,3122
3843,965909347,2321
3843,965908997,1526
3843,965908997,1380
3843,965908997,2354
3843,965909749,3157
3843,965908940,1585
3843,965909815,1588
3843,965909140,1734
3843,965909783,2558
3843,965909251,2706
3843,965909783,2572
3843,965909195,2574
3843,965909359,1777
3843,965909645,2724
3843,965909251,1923
3843,965909210,2581
3843,965908939,171
3843,965910024,174
3843,965910035,19
3843,965909610,344
3843,965909936,1021
3843,965909955,2907
3843,965909924,355
3843,965909159,356
3843,965909140,34
3843,965909140,357
3843,965909371,500
3843,965909796,367
3843,965909523,1042
3843,965909347,539
3843,965909827,2012
3843,965909979,87
3843,965908997,2023
3845,965886012,720
3845,970445317,2997
3845,965886012,1
3845,965886089,1265
3845,970445529,3019
3845,965965892,1270
3845,965886012,745
3845,965965838,750
3845,965966174,3033
3845,970444955,903
3845,965886211,912
3845,965885937,919
3845,965965957,924
3845,965886147,780
3845,970445477,2289
3845,965966046,2455
3845,965965670,2478
3845,965885860,3429
3845,965965670,2628
3845,965966087,2640
3845,965885470,2641
3845,965966046,2657
3845,965965920,3471
3845,970445712,2677
3845,965885911,260
3845,965966307,296
3845,965965421,2858
3845,965966283,608
3845,965965599,3683
3845,965885820,1148
3845,965966640,471
3845,965965978,480
3845,970445426,1300
3845,965966174,2105
3845,965966496,1304
3845,970445897,1188
3845,965885937,1196
3845,965885937,1197
3845,965885912,1198
3845,965965871,1199
3845,965966087,2140
3845,970445529,678
3845,965886012,3114
3845,965966354,2174
3845,965965957,1374
3845,965966149,1375
3845,965966065,1376
3845,965965670,1394
3845,965965957,3175
3845,970445224,1719
3845,965966010,1580
3845,965966010,1584
3845,970445246,2396
3845,970445949,150
3845,965966477,1912
3845,965965871,2571
3845,965966307,318
3845,970444955,2599
3845,965886012,2761
3845,965966377,1967
3845,965966259,34
3845,965966413,527
3845,965966377,2005
3845,965966544,1203
3845,965966149,2011
3845,965885410,1210
3845,965965920,1077
3845,970445619,2020
3845,965886012,1223
3845,965885410,1080
3845,965965599,1230
3845,970445598,1234
3845,965966354,1097
3845,970445246,1247
3846,965886167,2064
3846,965886123,2065
3846,965885385,1270
3846,965886167,1285
3846,965886167,1288
3846,978751695,3039
3846,965886167,2243
3846,978751736,2407
3846,965886221,3210
3846,965886221,3072
3846,965885385,2420
3846,965885664,3081
3846,965885664,3082
3846,978751736,3087
3846,965886167,2290
3846,978751695,2463
3846,965886221,1663
3846,965885757,3273
3846,978751611,3424
3846,978751736,3448
3846,978751611,2804
3846,965886275,3608
3846,965885385,296
3846,965885581,2858
3846,965886348,3685
3846,965885449,1144
3846,965885664,2889
3846,965885449,3692
3846,965885449,3694
3846,978751695,1307
3846,978751736,3868
3846,978751736,2144
3846,965886274,2150
3846,965886348,3104
3846,965886348,2174
3846,965885910,858
3846,965886123,1394
3846,965885757,3146
3846,965885581,3147
3846,965886348,2352
3846,965885757,3155
3846,965885616,3174
3846,965885616,3176
3846,965885664,3186
3846,965886167,3361
3846,965886221,2716
3846,965885385,3524
3846,978751652,3526
3846,965885449,1938
3846,965886123,3543
3846,965886348,3552
3846,965886348,2750
3846,978751736,1958
3846,978751611,1965
3846,978751652,1968
3846,965886348,2915
3846,978751695,2918
3846,965886274,2926
3846,978751695,2791
3846,965886221,2797
3846,965886348,2000
3846,965886221,1079
3846,965886274,1220
3846,965885910,2023
3846,965885910,1221
3846,965885581,2966
3846,965886274,1081
3846,965885664,2976
3846,965885449,1097
3846,965885449,1244
3848,965879960,1249
3848,965880171,2051
3848,965879765,1
3848,965880340,1263
3848,965879932,1265
3848,965879680,593
3848,965880270,1419
3848,965880037,1278
3848,965880155,2095
3848,965880016,1294
3848,965880570,924
3848,965880469,2409
3848,965879813,1610
3848,965880605,2457
3848,965880426,3420
3848,965880016,3421
3848,965880469,3428
3848,965880469,3430
3848,965879396,3441
3848,965880086,2657
3848,965880270,3471
3848,965879413,2676
3848,965879847,296
3848,965879484,2858
3848,965880128,1125
3848,965879813,457
3848,965880155,3812
3848,965880016,3671
3848,965880016,1136
3848,965880469,2877
3848,965880086,3836
3848,965880426,2138
3848,965880207,1193
3848,965879765,1358
3848,965880114,1380
3848,965880207,858
3848,965879396,2194
3848,965879506,3145
3848,965879526,3146
3848,965879484,3147
3848,965879569,3156
3848,965879765,1704
3848,965880426,2520
3848,965880469,2522
3848,965880469,2523
3848,965879569,3326
3848,965879396,110
3848,965880207,111
3848,965879506,3186
3848,965880469,2536
3848,965880309,3198
3848,965880270,3359
3848,965880114,3506
3848,965880016,3362
3848,965880086,3363
3848,965879932,150
3848,965879874,2571
3848,965879662,318
3848,965880086,3396
3848,965880171,1011
3848,965880340,1954
3848,965880340,1955
3848,965879728,2762
3848,965879788,34
3848,965880114,2779
3848,965879680,527
3848,965880238,1208
3848,965879813,1213
3848,965880086,1073
3848,965879847,2959
3848,965879364,2023
3848,965880207,1221
3848,965879712,2028
3848,965880037,1080
3848,965879712,1233
3848,965880155,2038
3848,965879960,1094
3848,965880155,2040
3849,965879841,2054
3849,965879453,1253
3849,965879558,1270
3849,965879530,924
3849,965879740,2407
3849,965879558,2288
3849,965879793,2454
3849,965879648,2455
3849,965879688,2640
3849,965879768,2641
3849,965879648,2657
3849,965879609,2662
3849,965879354,3468
3849,965879609,1127
3849,965879648,1129
3849,965879558,610
3849,965879609,3833
3849,965879768,3698
3849,965879354,480
3849,965879648,1301
3849,965879821,2105
3849,965879671,2116
3849,965879821,1320
3849,965879495,1196
3849,965879793,674
3849,965879609,1374
3849,965879720,1375
3849,965879841,1391
3849,965879862,1544
3849,965879648,2363
3849,965879495,3175
3849,965879720,1573
3849,965879671,2527
3849,965879671,2528
3849,965879609,1580
3849,965879558,2529
3849,965879558,1584
3849,965879558,2532
3849,965879720,2533
3849,965879495,2571
3849,965879821,2722
3849,965879648,3527
3849,965879354,3398
3849,965879740,329
3849,965879688,1019
3849,965879768,3701
3849,965879530,3702
3849,965879495,3703
3849,965879821,2901
3849,965879793,3704
3849,965879317,2797
3849,965879495,1200
3849,965879317,2942
3849,965879530,1206
3849,965879582,2009
3849,965879720,2011
3849,965879821,2012
3849,965879495,1210
3849,965879453,1214
3849,965879609,1077
3849,965879558,2021
3849,965879317,2028
3849,965879582,2968
3849,965879495,1097
3849,965879530,1240
3849,965879648,2046
3849,965879671,2985
3851,965880012,2987
3851,965880012,3793
3851,965879668,2995
3851,965880012,3798
3851,965879187,2997
3851,965879402,3016
3851,965878997,2080
3851,965879753,913
3851,965879713,785
3851,965878997,788
3851,965879827,3219
3851,965879963,3081
3851,965879402,2433
3851,965879550,3238
3851,965880055,3250
3851,965880023,2600
3851,965879550,2605
3851,965879550,3408
3851,965879187,3285
3851,965878997,1687
3851,965879826,2490
3851,965879118,2492
3851,965879402,223
3851,965878997,3471
3851,965879668,407
3851,965879796,3623
3851,965879118,2826
3851,965879187,2683
3851,965879668,2690
3851,965879917,2692
3851,965879252,2694
3851,965879187,2699
3851,965879963,2841
3851,965879118,2858
3851,965879608,2861
3851,965879118,1127
3851,965879511,3113
3851,965879917,1513
3851,965879118,2188
3851,965879668,2333
3851,965879511,2336
3851,965879402,2355
3851,965879827,3300
3851,965879827,2502
3851,965879753,3160
3851,965879441,2369
3851,965879753,3174
3851,965879608,3175
3851,965879982,3176
3851,965879713,2390
3851,965879882,2394
3851,965879917,2395
3851,965879934,2396
3851,965879402,2541
3851,965879963,2700
3851,965880012,2701
3851,965879982,2702
3851,965879118,2706
3851,965879187,2707
3851,965879252,2710
3851,965879550,2712
3851,965879608,2716
3851,965879118,2572
3851,965879668,2719
3851,965879441,2722
3851,965879796,2723
3851,965879617,2580
3851,965879796,2581
3851,965879118,3534
3851,965879882,2598
3851,965879511,2599
3851,965879441,3543
3851,965879882,24
3851,965879713,2761
3851,965879963,2762
3851,965879982,2763
3851,965879668,3717
3851,965879252,2770
3851,965878997,500
3851,965879608,3578
3851,965878997,527
3851,965879550,2959
3851,965880012,86
3851,965878997,2022
3851,965879252,2976
3851,965879511,1093
3852,965878364,2987
3852,965878010,2997
3852,965878811,1276
3852,965878968,745
3852,965878444,750
3852,965878268,2093
3852,965878691,908
3852,965878793,1299
3852,965877816,3040
3852,965878444,912
3852,965878745,919
3852,965878691,923
3852,965878848,2289
3852,965878724,3093
3852,965878848,978
3852,965878110,3408
3852,965878913,2804
3852,965878769,3467
3852,965878913,3468
3852,965878217,2669
3852,965878893,265
3852,965878256,2686
3852,965877985,2858
3852,965877816,1125
3852,965878444,3811
3852,965878811,3683
3852,965878955,1148
3852,965877816,1193
3852,965878668,858
3852,965878444,3134
3852,965878063,2369
3852,965877852,111
3852,965878893,3334
3852,965878302,2395
3852,965878302,2396
3852,965878624,154
3852,965878010,3516
3852,965878328,3384
3852,965878188,2734
3852,965878089,2599
3852,965878063,3543
3852,965878893,1950
3852,965878769,1952
3852,965878217,1959
3852,965878150,2761
3852,965877816,1968
3852,965878724,3730
3852,965878444,527
3852,965878624,3741
3852,965878444,1204
3852,965878237,2013
3852,965878724,2019
3852,965878893,1217
3852,965878745,1221
3852,965878848,2966
3852,965878848,1233
3852,965878793,1247
3854,965872984,3795
3854,965962976,1259
3854,965874191,1407
3854,965874147,590
3854,965875007,2231
3854,965962864,919
3854,965873832,3052
3854,965962948,920
3854,965873240,1608
3854,965873832,2268
3854,965873932,1466
3854,965873481,1617
3854,965873932,1476
3854,965873339,2425
3854,965873889,1625
3854,965873750,2289
3854,965962976,1633
3854,965874374,2291
3854,965873050,3408
3854,965962839,3424
3854,965874053,1682
3854,965873028,3298
3854,965874262,231
3854,965962645,246
3854,965962798,2804
3854,965874082,3476
3854,965872984,3624
3854,965872984,3481
3854,965874973,2694
3854,965873688,296
3854,965962948,2858
3854,965873662,441
3854,965873932,457
3854,965873240,474
3854,965874053,2890
3854,965874904,1304
3854,965873889,1179
3854,965874617,1193
3854,965872613,1196
3854,965874053,1343
3854,965873390,1358
3854,965873889,1517
3854,965873570,2329
3854,965874617,858
3854,965963018,2348
3854,965873599,1704
3854,965875047,3176
3854,965873662,3178
3854,965874107,104
3854,965872640,1721
3854,965873240,2391
3854,965874107,2700
3854,965873240,2707
3854,965873528,150
3854,965874847,3513
3854,965874262,2571
3854,965874546,318
3854,965874847,3535
3854,965873712,3557
3854,965874171,22
3854,965873832,25
3854,965872774,1961
3854,965874427,356
3854,965873956,39
3854,965874082,364
3854,965874262,47
3854,965873364,50
3854,965874973,2797
3854,965873240,527
3854,965873078,3752
3854,965872984,3753
3854,965874463,1073
3854,965874232,2959
3854,965872721,2023
3854,965873240,2028
3854,965873662,1089
3854,965873240,1094
3854,965963018,1097
3854,965872774,1240
3854,965873028,3785
3854,965873889,1245
3854,965962920,1246
3856,965870138,3793
3856,965870033,595
3856,965870284,2085
3856,965870544,924
3856,965870643,1459
3856,965870675,3070
3856,965870544,2444
3856,965870284,3420
3856,965870085,240
3856,965870189,3616
3856,965870085,260
3856,965870162,3623
3856,965870544,2826
3856,965870675,410
3856,965870675,2846
3856,965879863,3807
3856,965879863,3809
3856,965870033,3664
3856,965870643,1127
3856,965879863,3811
3856,965879863,3812
3856,965879792,3834
3856,965879792,3836
3856,965870033,480
3856,965879759,3844
3856,965879703,3859
3856,965879703,3861
3856,965870675,2124
3856,965879703,3866
3856,965870675,2133
3856,965870606,1503
3856,965870284,1367
3856,965870544,2311
3856,965870675,1541
3856,965870085,2346
3856,965870583,3153
3856,965870544,2504
3856,965870033,1591
3856,965870583,1739
3856,965870284,2572
3856,965870583,3534
3856,965870643,19
3856,965870544,1019
3856,965870643,344
3856,965870162,3717
3856,965870217,3752
3856,965870643,2015
3857,970150770,1257
3857,970151320,588
3857,970150562,1
3857,970150562,1265
3857,970150628,1278
3857,965869993,1288
3857,970150628,3039
3857,970150757,1297
3857,970150798,2248
3857,970150729,2406
3857,970151320,3253
3857,970151366,3255
3857,965869703,1658
3857,970151382,3261
3857,970151203,3408
3857,965869993,3421
3857,970150770,223
3857,970151274,2858
3857,970150717,3809
3857,970151451,2861
3857,970150717,1125
3857,970151425,450
3857,965869884,453
3857,970150521,1136
3857,970150562,1197
3857,970150483,3897
3857,970150583,2302
3857,970150781,1500
3857,970150757,2174
3857,970150674,2321
3857,965869755,3147
3857,970150700,2355
3857,965869703,2372
3857,970151166,3326
3857,970151412,1580
3857,970151391,2706
3857,970151461,1777
3857,970150798,1784
3857,970151284,356
3857,970151355,357
3857,970151412,2770
3857,970150743,2918
3857,970151451,367
3857,970151425,372
3857,970150688,2791
3857,970150757,2795
3857,970150674,2797
3857,970150674,2000
3857,970151451,1060
3857,965869703,2012
3857,965869884,1210
3857,970150798,1073
3857,970150542,1079
3857,970150688,1220
3861,965857553,589
3861,965857453,593
3861,965857690,1411
3861,965857629,778
3861,965857663,1466
3861,965857519,1617
3861,965856934,940
3861,965857071,3081
3861,965857088,3082
3861,965857648,1639
3861,965857111,3273
3861,965857287,3287
3861,965856973,2485
3861,965857553,223
3861,965857287,3617
3861,965857500,296
3861,965857042,2858
3861,965857500,2329
3861,965856950,858
3861,965857648,1393
3861,965857042,3147
3861,965857519,1704
3861,965857088,3177
3861,965857164,3182
3861,965857629,110
3861,965857629,2396
3861,965857111,3355
3861,965856914,2571
3861,965857436,318
3861,965857594,2599
3861,965857553,25
3861,965857608,2762
3861,965857648,356
3861,965857227,3578
3861,965856973,508
3861,965857287,3744
